|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0
|time:1600,124|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1601,16|1:1|2:18|3:22|4:0|5:0|6:0|7:1
|time:1602,191|1:1|2:15|3:19|4:0|5:0|6:0|7:1
|time:1603,215|1:1|2:16|3:24|4:0|5:0|6:0|7:1
|time:1604,233|1:1|2:20|3:18|4:0|5:0|6:0|7:1
|time:1605,259|1:1|2:20|3:22|4:0|5:0|6:0|7:1
|time:1606,289|1:1|2:21|3:25|4:0|5:0|6:0|7:1
|time:1607,308|1:1|2:18|3:26|4:0|5:0|6:0|7:1
|time:1608,338|1:1|2:18|3:23|4:0|5:0|6:0|7:1
|time:1609,369|1:1|2:18|3:19|4:0|5:0|6:0|7:1
|time:1610,386|1:1|2:16|3:15|4:0|5:0|6:0|7:1
|time:1611,407|1:1|2:18|3:12|4:0|5:0|6:0|7:1
|time:1612,425|1:1|2:14|3:20|4:0|5:0|6:0|7:1
|time:1613,454|1:1|2:11|3:14|4:0|5:0|6:0|7:1
|time:1614,483|1:1|2:16|3:16|4:0|5:0|6:0|7:1
|time:1615,504|1:1|2:14|3:13|4:0|5:0|6:0|7:1
|time:1616,529|1:1|2:18|3:16|4:0|5:0|6:0|7:1
|time:1617,548|1:1|2:14|3:16|4:0|5:0|6:0|7:1
|time:1618,572|1:1|2:16|3:12|4:0|5:0|6:0|7:1
|time:1619,599|1:1|2:19|3:17|4:0|5:0|6:0|7:1
|time:1620,615|1:1|2:22|3:15|4:0|5:0|6:0|7:1
|time:1621,644|1:1|2:18|3:14|4:0|5:0|6:0|7:1
|time:1622,671|1:1|2:23|3:25|4:0|5:0|6:0|7:1
|time:1623,704|1:1|2:17|3:18|4:0|5:0|6:0|7:1
|time:1624,735|1:1|2:18|3:17|4:0|5:0|6:0|7:1
|time:1625,779|1:1|2:17|3:17|4:0|5:0|6:0|7:1
|time:1626,815|1:1|2:17|3:19|4:0|5:0|6:0|7:1
|time:1627,847|1:1|2:18|3:17|4:0|5:0|6:0|7:1
|time:1628,875|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1629,898|1:1|2:17|3:22|4:0|5:0|6:0|7:1
|time:1630,929|1:1|2:18|3:22|4:0|5:0|6:0|7:1
|time:1631,964|1:1|2:26|3:20|4:0|5:0|6:0|7:1
|time:1632,985|1:1|2:19|3:13|4:0|5:0|6:0|7:1
|time:1634,005|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1635,023|1:1|2:16|3:17|4:0|5:0|6:0|7:1
|time:1636,047|1:1|2:18|3:16|4:0|5:0|6:0|7:1
|time:1637,08|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1638,105|1:1|2:16|3:9|4:0|5:0|6:0|7:1
|time:1639,129|1:1|2:17|3:14|4:0|5:0|6:0|7:1
|time:1640,154|1:1|2:13|3:15|4:0|5:0|6:0|7:1
|time:1641,174|1:1|2:17|3:14|4:0|5:0|6:0|7:1
|time:1642,206|1:1|2:11|3:16|4:0|5:0|6:0|7:1
|time:1643,23|1:1|2:16|3:17|4:0|5:0|6:0|7:1
|time:1644,254|1:1|2:17|3:19|4:0|5:0|6:0|7:1
|time:1645,284|1:1|2:18|3:20|4:0|5:0|6:0|7:1
|time:1646,303|1:1|2:18|3:22|4:0|5:0|6:0|7:1
|time:1647,32|1:1|2:14|3:16|4:0|5:0|6:0|7:1
|time:1648,347|1:1|2:15|3:17|4:0|5:0|6:0|7:1
|time:1649,371|1:1|2:19|3:19|4:0|5:0|6:0|7:1
|time:1650,394|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1651,418|1:1|2:16|3:19|4:0|5:0|6:0|7:1
|time:1652,445|1:1|2:14|3:18|4:0|5:0|6:0|7:1
|time:1653,466|1:1|2:22|3:17|4:0|5:0|6:0|7:1
|time:1654,489|1:1|2:20|3:18|4:0|5:0|6:0|7:1
|time:1655,516|1:1|2:16|3:14|4:0|5:0|6:0|7:1
|time:1656,544|1:1|2:14|3:19|4:0|5:0|6:0|7:1
|time:1657,575|1:1|2:18|3:28|4:0|5:0|6:0|7:1
|time:1658,601|1:1|2:16|3:17|4:0|5:0|6:0|7:1
|time:1659,63|1:1|2:14|3:23|4:0|5:0|6:0|7:1
|time:1660,647|1:1|2:18|3:24|4:0|5:0|6:0|7:1
|time:1661,666|1:1|2:13|3:19|4:0|5:0|6:0|7:1
|time:1662,699|1:1|2:17|3:16|4:0|5:0|6:0|7:1
|time:1663,733|1:1|2:13|3:18|4:0|5:0|6:0|7:1
|time:1664,763|1:1|2:16|3:22|4:0|5:0|6:0|7:1
|time:1665,782|1:1|2:18|3:16|4:0|5:0|6:0|7:1
|time:1666,8|1:1|2:17|3:16|4:0|5:0|6:0|7:1
|time:1667,828|1:1|2:17|3:15|4:0|5:0|6:0|7:1
|time:1668,852|1:1|2:16|3:20|4:0|5:0|6:0|7:1
|time:1669,884|1:1|2:18|3:23|4:0|5:0|6:0|7:1
|time:1670,903|1:1|2:17|3:19|4:0|5:0|6:0|7:1
|time:1671,921|1:1|2:19|3:17|4:0|5:0|6:0|7:1
|time:1672,949|1:1|2:20|3:18|4:0|5:0|6:0|7:1
|time:1673,968|1:1|2:13|3:15|4:0|5:0|6:0|7:1
|time:1674,991|1:1|2:17|3:12|4:0|5:0|6:0|7:1
|time:1676,013|1:1|2:21|3:15|4:0|5:0|6:0|7:1
|time:1677,031|1:1|2:21|3:20|4:0|5:0|6:0|7:1
|time:1678,054|1:1|2:25|3:22|4:0|5:0|6:0|7:1
|time:1679,084|1:1|2:18|3:19|4:0|5:0|6:0|7:1
|time:1680,113|1:1|2:15|3:19|4:0|5:0|6:0|7:1
|time:1681,142|1:1|2:19|3:19|4:0|5:0|6:0|7:1
|time:1682,167|1:1|2:19|3:14|4:0|5:0|6:0|7:1
|time:1683,198|1:1|2:17|3:19|4:0|5:0|6:0|7:1
|time:1684,219|1:1|2:17|3:22|4:0|5:0|6:0|7:1
|time:1685,238|1:1|2:17|3:22|4:0|5:0|6:0|7:1
|time:1686,263|1:1|2:17|3:24|4:0|5:0|6:0|7:1
|time:1687,285|1:1|2:21|3:29|4:0|5:0|6:0|7:1
|time:1688,315|1:1|2:16|3:23|4:0|5:0|6:0|7:1
|time:1689,333|1:1|2:21|3:26|4:0|5:0|6:0|7:1
|time:1690,367|1:1|2:16|3:26|4:0|5:0|6:0|7:1
|time:1691,391|1:1|2:20|3:23|4:0|5:0|6:0|7:1
|time:1692,415|1:1|2:26|3:21|4:0|5:0|6:0|7:1
|time:1693,436|1:1|2:15|3:16|4:0|5:0|6:0|7:1
|time:1694,458|1:1|2:15|3:15|4:0|5:0|6:0|7:1
|time:1695,476|1:1|2:16|3:12|4:0|5:0|6:0|7:1
|time:1696,505|1:1|2:16|3:16|4:0|5:0|6:0|7:1
|time:1697,538|1:1|2:22|3:19|4:0|5:0|6:0|7:1
|time:1698,557|1:1|2:15|3:15|4:0|5:0|6:0|7:1
|time:1699,582|1:1|2:18|3:16|4:0|5:0|6:0|7:1
|time:1700,601|1:1|2:21|3:12|4:0|5:0|6:0|7:1
|time:1701,63|1:1|2:18|3:21|4:0|5:0|6:0|7:1
|time:1702,662|1:1|2:20|3:27|4:0|5:0|6:0|7:1
|time:1703,679|1:1|2:20|3:18|4:0|5:0|6:0|7:1
|time:1704,703|1:1|2:22|3:19|4:0|5:0|6:0|7:1
|time:1705,733|1:1|2:17|3:18|4:0|5:0|6:0|7:1
|time:1706,76|1:1|2:16|3:18|4:0|5:0|6:0|7:1
|time:1707,779|1:1|2:18|3:23|4:0|5:0|6:0|7:1
|time:1708,815|1:1|2:17|3:25|4:0|5:0|6:0|7:1
|time:1709,836|1:1|2:16|3:18|4:0|5:0|6:0|7:1
|time:1710,86|1:1|2:23|3:20|4:0|5:0|6:0|7:1
|time:1711,878|1:1|2:22|3:21|4:0|5:0|6:0|7:1
|time:1712,903|1:1|2:23|3:19|4:0|5:0|6:0|7:1
|time:1713,932|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1714,956|1:1|2:19|3:26|4:0|5:0|6:0|7:1
|time:1715,987|1:1|2:21|3:13|4:0|5:0|6:0|7:1
|time:1717,011|1:1|2:9|3:15|4:0|5:0|6:0|7:1
|time:1718,032|1:1|2:12|3:14|4:0|5:0|6:0|7:1
|time:1719,055|1:1|2:25|3:16|4:0|5:0|6:0|7:1
|time:1720,085|1:1|2:20|3:18|4:0|5:0|6:0|7:1
|time:1721,106|1:1|2:22|3:16|4:0|5:0|6:0|7:1
|time:1722,141|1:1|2:20|3:19|4:0|5:0|6:0|7:1
|time:1723,17|1:1|2:17|3:19|4:0|5:0|6:0|7:1
|time:1724,19|1:1|2:20|3:22|4:0|5:0|6:0|7:1
|time:1725,214|1:1|2:23|3:19|4:0|5:0|6:0|7:1
|time:1726,239|1:1|2:22|3:24|4:0|5:0|6:0|7:1
|time:1727,26|1:1|2:23|3:24|4:0|5:0|6:0|7:1
|time:1728,283|1:1|2:23|3:18|4:0|5:0|6:0|7:1
|time:1729,307|1:1|2:26|3:14|4:0|5:0|6:0|7:1
|time:1730,333|1:1|2:26|3:18|4:0|5:0|6:0|7:1
|time:1731,353|1:1|2:22|3:18|4:0|5:0|6:0|7:1
|time:1732,374|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1733,394|1:1|2:17|3:24|4:0|5:0|6:0|7:1
|time:1734,413|1:1|2:20|3:33|4:0|5:0|6:0|7:1
|time:1735,446|1:1|2:22|3:25|4:0|5:0|6:0|7:1
|time:1736,479|1:1|2:19|3:20|4:0|5:0|6:0|7:1
|time:1737,515|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1738,539|1:1|2:21|3:25|4:0|5:0|6:0|7:1
|time:1739,561|1:1|2:20|3:14|4:0|5:0|6:0|7:1
|time:1740,593|1:1|2:16|3:13|4:0|5:0|6:0|7:1
|time:1741,621|1:1|2:17|3:20|4:0|5:0|6:0|7:1
|time:1742,649|1:1|2:13|3:16|4:0|5:0|6:0|7:1
|time:1743,669|1:1|2:18|3:17|4:0|5:0|6:0|7:1
|time:1744,685|1:1|2:17|3:14|4:0|5:0|6:0|7:1
|time:1745,71|1:1|2:21|3:14|4:0|5:0|6:0|7:1
|time:1746,734|1:1|2:23|3:14|4:0|5:0|6:0|7:1
|time:1747,765|1:1|2:21|3:17|4:0|5:0|6:0|7:1
|time:1748,784|1:1|2:24|3:17|4:0|5:0|6:0|7:1
|time:1749,804|1:1|2:23|3:19|4:0|5:0|6:0|7:1
|time:1750,832|1:1|2:18|3:15|4:0|5:0|6:0|7:1
|time:1751,852|1:1|2:20|3:22|4:0|5:0|6:0|7:1
|time:1752,886|1:1|2:17|3:17|4:0|5:0|6:0|7:1
|time:1753,918|1:1|2:13|3:18|4:0|5:0|6:0|7:1
|time:1754,941|1:1|2:9|3:19|4:0|5:0|6:0|7:1
|time:1755,967|1:1|2:14|3:18|4:0|5:0|6:0|7:1
|time:1757,001|1:1|2:20|3:17|4:0|5:0|6:0|7:1
|time:1758,023|1:1|2:16|3:17|4:0|5:0|6:0|7:1
|time:1759,049|1:1|2:22|3:21|4:0|5:0|6:0|7:1
|time:1760,073|1:1|2:13|3:18|4:0|5:0|6:0|7:1
|time:1761,098|1:1|2:11|3:18|4:0|5:0|6:0|7:1
|time:1762,127|1:1|2:13|3:18|4:0|5:0|6:0|7:1
|time:1763,145|1:1|2:21|3:22|4:0|5:0|6:0|7:1
|time:1764,165|1:1|2:16|3:22|4:0|5:0|6:0|7:1
|time:1765,186|1:1|2:14|3:20|4:0|5:0|6:0|7:1
|time:1766,213|1:1|2:11|3:20|4:0|5:0|6:0|7:1
|time:1767,239|1:1|2:12|3:15|4:0|5:0|6:0|7:1
|time:1768,261|1:1|2:14|3:15|4:0|5:0|6:0|7:1
|time:1769,51|1:50|2:16|3:17|4:11|5:19|6:0|7:20
|time:1770,564|1:50|2:9|3:14|4:11|5:19|6:0|7:20
|time:1771,63|1:50|2:11|3:12|4:11|5:19|6:0|7:20
|time:1772,678|1:43|2:12|3:13|4:10|5:17|6:0|7:16
|time:1773,734|1:43|2:20|3:15|4:10|5:17|6:0|7:16
|time:1774,784|1:40|2:17|3:15|4:9|5:15|6:0|7:16
|time:1775,824|1:40|2:16|3:20|4:9|5:15|6:0|7:16
|time:1776,886|1:37|2:13|3:17|4:9|5:14|6:0|7:14
|time:1778,026|1:35|2:16|3:22|4:9|5:14|6:0|7:12
|time:1779,072|1:33|2:17|3:17|4:9|5:12|6:0|7:12
|time:1780,153|1:34|2:15|3:15|4:9|5:13|6:0|7:12
|time:1781,229|1:44|2:18|3:17|4:13|5:19|6:0|7:12
|time:1782,359|1:58|2:14|3:16|4:19|5:27|6:0|7:12
|time:1783,537|1:67|2:13|3:13|4:26|5:29|6:0|7:12
|time:1785,119|1:74|2:14|3:12|4:31|5:31|6:0|7:12
|time:1786,573|1:71|2:14|3:12|4:32|5:28|6:0|7:11
|time:1788,061|1:72|2:13|3:13|4:35|5:28|6:0|7:9
|time:1789,716|1:82|2:12|3:12|4:41|5:32|6:0|7:9
|time:1791,049|1:85|2:12|3:12|4:44|5:32|6:0|7:9
|time:1792,382|1:89|2:13|3:15|4:46|5:34|6:0|7:9
|time:1793,716|1:88|2:13|3:13|4:47|5:33|6:0|7:8
|time:1795,049|1:88|2:13|3:13|4:49|5:31|6:0|7:8
|time:1796,382|1:87|2:13|3:12|4:49|5:30|6:0|7:8
|time:1797,716|1:87|2:13|3:12|4:50|5:29|6:0|7:8
|time:1799,049|1:86|2:13|3:13|4:51|5:27|6:0|7:8
|time:1800,382|1:86|2:13|3:13|4:51|5:27|6:0|7:8
|time:1801,716|1:86|2:12|3:13|4:51|5:27|6:0|7:8
|time:1803,049|1:85|2:13|3:12|4:51|5:26|6:0|7:8
|time:1804,382|1:83|2:14|3:12|4:51|5:24|6:0|7:8
|time:1805,716|1:82|2:12|3:12|4:50|5:24|6:0|7:8
|time:1807,049|1:80|2:12|3:12|4:50|5:24|6:0|7:6
|time:1808,382|1:80|2:12|3:12|4:50|5:24|6:0|7:6
|time:1809,716|1:77|2:12|3:12|4:48|5:23|6:0|7:6
|time:1811,049|1:76|2:13|3:13|4:48|5:22|6:0|7:6
|time:1812,382|1:76|2:13|3:14|4:48|5:22|6:0|7:6
|time:1813,716|1:78|2:14|3:14|4:49|5:23|6:0|7:6
|time:1815,049|1:78|2:14|3:12|4:49|5:23|6:0|7:6
|time:1816,382|1:77|2:14|3:13|4:48|5:23|6:0|7:6
|time:1817,95|1:73|2:16|3:14|4:46|5:21|6:0|7:6
|time:1819,153|1:65|2:14|3:12|4:42|5:18|6:0|7:5
|time:1820,292|1:59|2:17|3:11|4:38|5:16|6:0|7:5
|time:1821,398|1:62|2:14|3:13|4:39|5:18|6:0|7:5
|time:1822,864|1:67|2:16|3:12|4:40|5:22|6:0|7:5
|time:1824,121|1:65|2:15|3:11|4:38|5:22|6:0|7:5
|time:1825,371|1:74|2:15|3:12|4:41|5:27|6:0|7:6
|time:1826,57|1:72|2:16|3:13|4:41|5:25|6:0|7:6
|time:1827,891|1:72|2:13|3:12|4:41|5:25|6:0|7:6
|time:1829,087|1:67|2:13|3:12|4:39|5:23|6:0|7:5
|time:1830,175|1:64|2:13|3:13|4:38|5:21|6:0|7:5
|time:1831,24|1:62|2:13|3:12|4:37|5:20|6:0|7:5
|time:1832,319|1:58|2:13|3:11|4:34|5:19|6:0|7:5
|time:1833,382|1:54|2:15|3:13|4:33|5:16|6:0|7:5
|time:1834,433|1:52|2:17|3:15|4:32|5:15|6:0|7:5
|time:1835,514|1:48|2:16|3:12|4:28|5:15|6:0|7:5
|time:1836,578|1:48|2:15|3:10|4:28|5:15|6:0|7:5
|time:1837,659|1:46|2:22|3:12|4:26|5:15|6:0|7:5
|time:1838,714|1:48|2:17|3:12|4:27|5:16|6:0|7:5
|time:1840,068|1:52|2:15|3:10|4:30|5:17|6:0|7:5
|time:1841,106|1:47|2:19|3:5|4:27|5:15|6:0|7:5
|time:1842,163|1:48|2:16|3:7|4:28|5:15|6:0|7:5
|time:1843,236|1:55|2:16|3:6|4:33|5:17|6:0|7:5
|time:1844,331|1:54|2:17|3:7|4:33|5:16|6:0|7:5
|time:1845,388|1:50|2:17|3:9|4:31|5:14|6:0|7:5
|time:1846,457|1:48|2:17|3:12|4:29|5:14|6:0|7:5
|time:1847,528|1:53|2:19|3:11|4:33|5:16|6:0|7:4
|time:1848,604|1:61|2:12|3:6|4:39|5:18|6:0|7:4
|time:1850,156|1:66|2:12|3:5|4:40|5:22|6:0|7:4
|time:1851,328|1:67|2:13|3:5|4:41|5:23|6:0|7:3
|time:1852,618|1:70|2:14|3:5|4:43|5:24|6:0|7:3
|time:1853,906|1:72|2:13|3:6|4:45|5:24|6:0|7:3
|time:1855,392|1:72|2:14|3:7|4:48|5:21|6:0|7:3
|time:1856,815|1:70|2:11|3:7|4:49|5:18|6:0|7:3
|time:1858,117|1:69|2:13|3:8|4:48|5:18|6:0|7:3
|time:1859,275|1:69|2:13|3:7|4:49|5:17|6:0|7:3
|time:1860,494|1:73|2:13|3:8|4:51|5:19|6:0|7:3
|time:1862,094|1:77|2:13|3:7|4:54|5:21|6:0|7:2
|time:1863,75|1:73|2:13|3:8|4:53|5:18|6:0|7:2
|time:1865,028|1:68|2:13|3:7|4:51|5:15|6:0|7:2
|time:1866,267|1:69|2:14|3:8|4:51|5:16|6:0|7:2
|time:1867,439|1:72|2:13|3:5|4:52|5:18|6:0|7:2
|time:1868,754|1:75|2:13|3:6|4:53|5:20|6:0|7:2
|time:1870,003|1:74|2:13|3:6|4:53|5:19|6:0|7:2
|time:1871,214|1:72|2:16|3:8|4:54|5:16|6:0|7:2
|time:1872,546|1:73|2:13|3:8|4:55|5:16|6:0|7:2
|time:1873,854|1:71|2:14|3:9|4:56|5:13|6:0|7:2
|time:1875,113|1:74|2:13|3:6|4:58|5:13|6:0|7:3
|time:1876,277|1:72|2:14|3:6|4:57|5:12|6:0|7:3
|time:1877,463|1:68|2:15|3:6|4:56|5:10|6:0|7:2
|time:1878,691|1:74|2:16|3:9|4:61|5:11|6:0|7:2
|time:1880,136|1:76|2:16|3:8|4:61|5:13|6:0|7:2
|time:1881,695|1:79|2:17|3:8|4:62|5:15|6:0|7:2
|time:1883,286|1:77|2:17|3:9|4:62|5:13|6:0|7:2
|time:1884,812|1:75|2:16|3:9|4:60|5:13|6:0|7:2
|time:1886,266|1:75|2:16|3:9|4:60|5:13|6:0|7:2
|time:1887,771|1:74|2:16|3:9|4:60|5:12|6:0|7:2
|time:1889,136|1:71|2:17|3:9|4:59|5:10|6:0|7:2
|time:1890,569|1:72|2:17|3:9|4:59|5:11|6:0|7:2
|time:1891,839|1:71|2:15|3:8|4:59|5:10|6:0|7:2
|time:1892,97|1:69|2:14|3:11|4:58|5:9|6:0|7:2
|time:1894,105|1:71|2:15|3:12|4:59|5:10|6:0|7:2
|time:1895,321|1:72|2:16|3:13|4:58|5:12|6:0|7:2
|time:1896,653|1:71|2:17|3:13|4:58|5:11|6:0|7:2
|time:1897,855|1:65|2:18|3:13|4:54|5:9|6:0|7:2
|time:1899,106|1:65|2:20|3:14|4:53|5:10|6:0|7:2
|time:1900,289|1:62|2:17|3:12|4:52|5:8|6:0|7:2
|time:1901,473|1:62|2:21|3:12|4:51|5:9|6:0|7:2
|time:1902,817|1:64|2:19|3:11|4:51|5:11|6:0|7:2
|time:1904,083|1:64|2:20|3:13|4:50|5:12|6:0|7:2
|time:1905,203|1:62|2:19|3:12|4:47|5:13|6:0|7:2
|time:1906,381|1:64|2:20|3:13|4:46|5:16|6:0|7:2
|time:1907,593|1:62|2:20|3:12|4:44|5:16|6:0|7:2
|time:1908,738|1:57|2:20|3:12|4:43|5:12|6:0|7:2
|time:1909,821|1:56|2:21|3:13|4:43|5:11|6:0|7:2
|time:1910,938|1:53|2:22|3:11|4:40|5:11|6:0|7:2
|time:1912,092|1:56|2:20|3:11|4:39|5:15|6:0|7:2
|time:1913,289|1:65|2:20|3:12|4:44|5:19|6:0|7:2
|time:1914,577|1:69|2:19|3:15|4:44|5:23|6:0|7:2
|time:1915,897|1:69|2:18|3:16|4:42|5:25|6:0|7:2
|time:1917,23|1:63|2:16|3:14|4:41|5:20|6:0|7:2
|time:1918,347|1:61|2:16|3:14|4:40|5:19|6:0|7:2
|time:1919,464|1:61|2:18|3:15|4:40|5:19|6:0|7:2
|time:1920,61|1:59|2:16|3:13|4:38|5:19|6:0|7:2
|time:1921,732|1:60|2:15|3:13|4:37|5:21|6:0|7:2
|time:1922,923|1:65|2:15|3:14|4:39|5:24|6:0|7:2
|time:1924,415|1:66|2:15|3:16|4:39|5:25|6:0|7:2
|time:1925,754|1:62|2:13|3:14|4:40|5:20|6:0|7:2
|time:1926,964|1:60|2:14|3:15|4:40|5:18|6:0|7:2
|time:1928,294|1:59|2:14|3:16|4:40|5:17|6:0|7:2
|time:1929,455|1:58|2:14|3:18|4:40|5:16|6:0|7:2
|time:1930,592|1:56|2:14|3:18|4:38|5:16|6:0|7:2
|time:1931,672|1:54|2:14|3:17|4:37|5:15|6:0|7:2
|time:1932,816|1:60|2:14|3:17|4:39|5:19|6:0|7:2
|time:1934,056|1:67|2:14|3:18|4:42|5:23|6:0|7:2
|time:1935,293|1:70|2:15|3:18|4:44|5:24|6:0|7:2
|time:1936,446|1:65|2:14|3:18|4:43|5:20|6:0|7:2
|time:1937,518|1:61|2:10|3:19|4:42|5:17|6:0|7:2
|time:1938,62|1:61|2:12|3:18|4:42|5:17|6:0|7:2
|time:1939,707|1:62|2:12|3:18|4:43|5:17|6:0|7:2
|time:1940,888|1:65|2:12|3:16|4:44|5:19|6:0|7:2
|time:1942,06|1:64|2:12|3:16|4:45|5:17|6:0|7:2
|time:1943,185|1:64|2:14|3:18|4:45|5:17|6:0|7:2
|time:1944,425|1:68|2:12|3:17|4:48|5:18|6:0|7:2
|time:1945,558|1:71|2:12|3:17|4:50|5:19|6:0|7:2
|time:1946,788|1:72|2:11|3:18|4:52|5:18|6:0|7:2
|time:1947,973|1:69|2:13|3:18|4:51|5:16|6:0|7:2
|time:1949,075|1:68|2:14|3:19|4:51|5:15|6:0|7:2
|time:1950,179|1:67|2:12|3:14|4:51|5:14|6:0|7:2
|time:1951,264|1:65|2:10|3:15|4:50|5:13|6:0|7:2
|time:1952,391|1:67|2:14|3:17|4:51|5:14|6:0|7:2
|time:1953,6|1:69|2:13|3:15|4:52|5:15|6:0|7:2
|time:1954,973|1:67|2:14|3:16|4:51|5:14|6:0|7:2
|time:1956,076|1:66|2:14|3:17|4:52|5:12|6:0|7:2
|time:1957,249|1:66|2:16|3:18|4:51|5:12|6:1|7:2
|time:1958,372|1:67|2:15|3:18|4:53|5:11|6:1|7:2
|time:1959,512|1:62|2:14|3:19|4:49|5:10|6:1|7:2
|time:1960,692|1:58|2:11|3:17|4:46|5:9|6:1|7:2
|time:1961,759|1:54|2:12|3:15|4:44|5:8|6:1|7:1
|time:1962,851|1:56|2:9|3:15|4:46|5:9|6:0|7:1
|time:1963,985|1:58|2:12|3:15|4:46|5:11|6:0|7:1
|time:1965,091|1:64|2:10|3:19|4:49|5:14|6:0|7:1
|time:1966,297|1:69|2:12|3:15|4:51|5:17|6:0|7:1
|time:1967,528|1:68|2:10|3:13|4:51|5:16|6:0|7:1
|time:1968,715|1:71|2:11|3:13|4:55|5:15|6:0|7:1
|time:1970,023|1:72|2:12|3:13|4:56|5:15|6:0|7:1
|time:1971,23|1:71|2:12|3:12|4:56|5:14|6:0|7:1
|time:1972,451|1:68|2:12|3:11|4:56|5:11|6:0|7:1
|time:1973,63|1:69|2:9|3:12|4:56|5:12|6:0|7:1
|time:1974,978|1:72|2:10|3:11|4:57|5:14|6:0|7:1
|time:1976,226|1:72|2:11|3:11|4:58|5:13|6:0|7:1
|time:1977,391|1:75|2:12|3:11|4:60|5:14|6:0|7:1
|time:1978,829|1:77|2:12|3:11|4:61|5:15|6:0|7:1
|time:1979,985|1:77|2:12|3:11|4:63|5:13|6:0|7:1
|time:1981,204|1:75|2:14|3:10|4:62|5:12|6:0|7:1
|time:1982,43|1:75|2:12|3:9|4:62|5:12|6:0|7:1
|time:1983,584|1:73|2:13|3:8|4:60|5:12|6:0|7:1
|time:1984,816|1:71|2:13|3:10|4:57|5:13|6:0|7:1
|time:1985,92|1:71|2:12|3:10|4:57|5:13|6:0|7:1
|time:1987,013|1:69|2:10|3:9|4:55|5:13|6:0|7:1
|time:1988,111|1:69|2:11|3:10|4:56|5:12|6:0|7:1
|time:1989,281|1:74|2:10|3:10|4:59|5:14|6:0|7:1
|time:1990,557|1:78|2:12|3:13|4:59|5:18|6:0|7:1
|time:1991,854|1:77|2:11|3:11|4:59|5:17|6:0|7:1
|time:1993,306|1:74|2:12|3:11|4:58|5:15|6:0|7:1
|time:1994,41|1:65|2:12|3:11|4:53|5:11|6:0|7:1
|time:1995,523|1:63|2:12|3:13|4:50|5:12|6:0|7:1
|time:1996,657|1:67|2:12|3:13|4:52|5:14|6:0|7:1
|time:1997,76|1:71|2:13|3:13|4:53|5:17|6:0|7:1
|time:1998,937|1:70|2:10|3:15|4:53|5:16|6:0|7:1
|time:2000,012|1:67|2:9|3:14|4:52|5:14|6:0|7:1
|time:2001,119|1:73|2:11|3:11|4:56|5:16|6:0|7:1
|time:2002,223|1:72|2:11|3:11|4:55|5:16|6:0|7:1
|time:2003,323|1:69|2:11|3:11|4:53|5:15|6:0|7:1
|time:2004,435|1:62|2:13|3:14|4:52|5:9|6:0|7:1
|time:2005,517|1:60|2:13|3:14|4:50|5:9|6:0|7:1
|time:2006,935|1:61|2:13|3:15|4:50|5:10|6:0|7:1
|time:2008,085|1:65|2:13|3:14|4:52|5:12|6:0|7:1
|time:2009,202|1:73|2:15|3:15|4:56|5:16|6:0|7:1
|time:2010,296|1:72|2:13|3:14|4:56|5:15|6:0|7:1
|time:2011,477|1:70|2:12|3:10|4:57|5:12|6:0|7:1
|time:2012,685|1:70|2:14|3:7|4:58|5:11|6:0|7:1
|time:2013,863|1:73|2:15|3:7|4:60|5:12|6:0|7:1
|time:2015,125|1:80|2:13|3:8|4:63|5:16|6:0|7:1
|time:2016,764|1:79|2:13|3:9|4:65|5:13|6:0|7:1
|time:2018,38|1:77|2:13|3:9|4:66|5:10|6:0|7:1
|time:2019,74|1:79|2:14|3:9|4:68|5:10|6:0|7:1
|time:2021,125|1:81|2:14|3:9|4:69|5:11|6:0|7:1
|time:2022,399|1:78|2:11|3:7|4:66|5:11|6:0|7:1
|time:2023,71|1:74|2:13|3:9|4:64|5:9|6:0|7:1
|time:2024,92|1:70|2:12|3:8|4:61|5:8|6:0|7:1
|time:2026,026|1:65|2:12|3:11|4:56|5:8|6:0|7:1
|time:2027,102|1:64|2:13|3:10|4:55|5:8|6:0|7:1
|time:2028,165|1:63|2:10|3:11|4:55|5:7|6:0|7:1
|time:2029,25|1:67|2:10|3:10|4:58|5:8|6:0|7:1
|time:2030,323|1:67|2:11|3:10|4:57|5:9|6:0|7:1
|time:2031,573|1:67|2:10|3:14|4:57|5:9|6:0|7:1
|time:2032,654|1:62|2:11|3:15|4:54|5:7|6:0|7:1
|time:2033,739|1:62|2:13|3:15|4:54|5:7|6:0|7:1
|time:2034,804|1:61|2:10|3:15|4:54|5:6|6:0|7:1
|time:2035,859|1:61|2:9|3:13|4:54|5:6|6:0|7:1
|time:2036,942|1:59|2:12|3:15|4:52|5:6|6:0|7:1
|time:2038,067|1:68|2:11|3:15|4:56|5:11|6:0|7:1
|time:2039,283|1:74|2:9|3:12|4:58|5:15|6:0|7:1
